"","region","crop","year","yield","price","cost","stateprop","other","share","ex_price","national","subsidy","profit_true","yield_lag","subsidy_lag","profit_ex","profit_ex_lag","profit_true_lag","pfex_corn","pfex_rice","pfex_soy","pfex_wheat","subsidy_corn","subsidy_rice","subsidy_soy","share_lag","policy","share_wheat","y2"
"1","Yunnan","corn",2001,331.3,0.160881376396016,0.593057651675219,0.19,49.3,19.19,1.18157056182201,0.9668,0,-143.18,331.3,0,194.974327131633,194.974327131633,-143.18,194.974327131633,443.635018514258,89.6581704075689,182.324123206286,0,0,0,19.19,FALSE,10.81,-1.14178690703146
"2","Yunnan","corn",2002,344,0.146046511627907,0.63843023255814,0.21,49.45,19.42,1.13186507530848,0.912,0,-169.38,331.3,0,163.474963403188,194.974327131633,-143.18,163.474963403188,377.549008514258,132.859047942845,51.5664724525821,0,0,0,19.19,FALSE,10.39,-1.12537087080304
"3","Yunnan","corn",2003,340.2,0.167489711934156,0.639065255731922,0.21,51.52,18.54,1.2613895912598,1.0548,0,-160.43,335.618,0,208.863248841196,163.474963403188,-169.38,208.863248841196,467.128080492924,54.0429621333334,107.516868617801,0,0,0,19.42,FALSE,9.86,-1.19715348905388
"4","Yunnan","corn",2004,357.3,0.197369157570669,0.739070808844109,0.21,50.94,18.86,1.35789805412549,1.1612,0,-193.55,338.517,0,209.483542590919,208.863248841196,-160.43,209.483542590919,574.729165798183,235.505343398696,253.339104022091,0,0,0,18.54,FALSE,9.22,-1.15996440243627
"5","Yunnan","corn",2005,330.6,0.204900181488203,0.796188747731397,0.2,52.3,19.53,1.28578260869565,1.1106,0,-195.48,347.268,0,170.020280909335,209.483542590919,-193.55,170.020280909335,572.516845453108,180.565078070183,129.720628328203,0,0,0,18.86,FALSE,8.79,-1.14039644177309
"6","Yunnan","corn",2006,361.8,0.182144831398563,0.756826976229961,0.21,51.48,21.66,1.44117391304348,1.2678,0,-207.92,342.579,0,234.442889266638,170.020280909335,-195.48,234.442889266638,640.796685835351,144.077824263056,142.453088118385,0,0,0,19.53,FALSE,7.58,-1.00308663474293
"7","Yunnan","corn",2007,357,0.208515406162465,0.782941176470588,0.21,52.07,22.1,1.68118181818182,1.4952,0,-205.07,350.019,0,314.401291171123,234.442889266638,-207.92,314.401291171123,682.102978888963,170.259902556818,171.235652854146,0,0,0,21.66,FALSE,7.36,-0.989221540854862
"8","Yunnan","corn",2008,390.6,0.223835125448029,0.886687147977471,0.2,52.16,21.89,1.87871428571429,1.4496,0,-258.91,349.872,0,347.082518734255,314.401291171123,-205.07,347.082518734255,777.268954835818,296.826063204315,181.6967034144,0,0,0,22.1,FALSE,7.02,-0.994553735437292
"9","Yunnan","corn",2009,384.58,0.242888345727807,0.928233397472568,0.19,53.38,21.35,1.67363636363636,1.6402,0,-263.57,370.008,0,275.805060704334,347.082518734255,-258.91,275.805060704334,807.655634309328,149.493067301848,162.812161947244,0,0,0,21.89,FALSE,6.82,-1.03662061264014
"10","Yunnan","corn",2010,390.23,0.276477974527843,0.997437408707685,0.2,53.47,22.02,1.8805652173913,1.8724,0,-281.34,377.4652,0,333.350014930324,275.805060704334,-263.57,333.350014930324,966.067994746027,205.816991088692,4.3779852446762,0,0,0,21.35,FALSE,6.66,-1.00455775375694
"11","Yunnan","corn",2011,357.12,0.308691756272401,1.24308355734767,0.18,54.32,21.13,2.426,2.1214,0,-333.69,388.4876,0,459.548369806541,333.350014930324,-281.34,459.548369806541,1074.37762666877,286.736801534305,221.900722274711,0,0,0,22.02,FALSE,6.57,-1.05837512599252
"12","Yunnan","corn",2012,397.15,0.323202820093164,1.22893113433212,0.18,55.07,21.05,2.40754545454545,2.2226,0,-359.71,377.1081,0,444.465006928444,459.548369806541,-333.69,444.465006928444,1063.94483314094,251.236868621187,146.714736672896,0,0,0,21.13,FALSE,6.39,-1.07148599657395
"13","Yunnan","corn",2013,413.69,0.300514878290507,1.2127438420073,0.17,54.94,21.06,2.4247619047619,2.1762,0,-377.38,381.6565,0,462.574571767703,444.465006928444,-359.71,462.574571767703,1024.32795213024,243.215123349473,103.053761796446,0,0,0,21.05,FALSE,6.12,-1.0644814806009
"14","Yunnan","corn",2014,416.56,0.289154023429998,1.21161417322835,0.17,55.12,21.21,2.28795238095238,2.237,0,-384.26,389.5637,0,419.302294652344,462.574571767703,-377.38,419.302294652344,1071.73328395568,179.481587365168,163.491849284214,0,0,0,21.06,FALSE,6.04,-1.05902061248427
"15","Yunnan","corn",2015,420.2,0.272108519752499,1.22091861018563,0.18,55.38,21.12,2.33486363636364,1.8846,0,-398.69,409.2076,0,455.834770694241,419.302294652344,-384.26,455.834770694241,981.202865101249,134.024831257916,149.232453680174,0,0,0,21.21,FALSE,6.02,-1.06718937631504
"16","Yunnan","corn",2016,446.75,0.231270285394516,1.19908226077224,0.19,53.12,26.3,1.56669565217391,1.5398,0,-432.37,416.8505,0,153.239826012481,455.834770694241,-398.69,153.239826012481,940.192563013911,-49.4623778484265,166.842240777325,0,0,0,21.12,FALSE,5.07,-0.79414457948486
"17","Yunnan","corn",2017,452.3,0.233075392438647,1.20462082688481,0.18,53.6,25.97,1.72204347826087,1.6432,0,-439.43,428.0258,0,221.470244293359,153.239826012481,-432.37,221.470244293359,1064.62358745589,95.3608709918433,239.967860631417,0,0,0,26.3,FALSE,5.06,-0.814816037874648
"18","Yunnan","corn",2018,459.26,0.237904454992815,1.23544397509036,0.17,54.28,25.91,1.77127272727273,1.756,0,-458.13,439.8755,0,235.697940280594,221.470244293359,-439.43,235.697940280594,1135.88726525148,18.0504412585085,186.151599860907,0,0,0,25.97,FALSE,4.92,-0.826292547315941
"19","Yunnan","corn",2019,450.87,0.254907179453057,1.28748863308714,0.17,54.77,25.69,1.88328571428571,1.7926,0,-465.56,452.8349,0,269.797711684847,235.697940280594,-458.13,269.797711684847,930.099026306826,-25.6675330907536,231.684453489359,0,0,0,25.91,FALSE,4.74,-0.840042554534968
"20","Yunnan","corn",2020,438.04,0.297849511460141,1.36638206556479,0.19,55.24,25.79,2.02245454545454,2.3112,0,-468.06,454.1106,0,297.929467486225,269.797711684847,-465.56,297.929467486225,859.689259587822,42.6924391433568,273.14749598925,0,0,0,25.69,FALSE,4.58,-0.841353233308549
"21","Yunnan","corn",2021,489.11,0.30359223896465,1.25080247797019,0.2,56.45,26.63,2.65634782608696,2.5316,0,-463.29,449.2765,0,631.478494593182,297.929467486225,-468.06,631.478494593182,736.635150686365,217.183678059873,442.496162770131,0,0,0,25.79,FALSE,4.12,-0.821761321167015
"22","Yunnan","rice",2001,494.7,0.135617545987467,0.49824135839903,0.19,49.3,18.56,1.39501721955581,1.0736,0,-179.39,494.7,0,443.635018514258,443.635018514258,-179.39,194.974327131633,443.635018514258,89.6581704075689,182.324123206286,0,0,0,18.56,FALSE,10.81,-1.17516748969302
"23","Yunnan","rice",2002,448.8,0.144585561497326,0.586029411764706,0.21,49.45,18.63,1.34921721955581,1.0278,0,-198.12,494.7,0,377.549008514258,443.635018514258,-179.39,163.474963403188,377.549008514258,132.859047942845,51.5664724525821,0,0,0,18.56,FALSE,10.39,-1.16690114905272
"24","Yunnan","rice",2003,482,0.137344398340249,0.547593360995851,0.21,51.52,18.12,1.52261721955581,1.2012,0,-197.74,479.094,0,467.128080492924,377.549008514258,-198.12,208.863248841196,467.128080492924,54.0429621333334,107.516868617801,0,0,0,18.63,FALSE,9.86,-1.22006774857676
"25","Yunnan","rice",2004,502.4,0.180652866242038,0.708459394904459,0.21,50.94,18.44,1.91781721955581,1.5964,0,-265.17,475.235,0,574.729165798183,467.128080492924,-197.74,209.483542590919,574.729165798183,235.505343398696,253.339104022091,0,0,0,18.12,FALSE,9.22,-1.18248546151314
"26","Yunnan","rice",2005,538.7,0.169426396881381,0.676833116762577,0.2,52.3,17.33,1.87461721955581,1.5532,0,-273.34,477.98,0,572.516845453108,574.729165798183,-265.17,170.020280909335,572.516845453108,180.565078070183,129.720628328203,0,0,0,18.44,FALSE,8.79,-1.25990908293416
"27","Yunnan","rice",2006,568.3,0.161112088685553,0.672831251099771,0.21,51.48,17.83,1.93421721955581,1.6128,0,-290.81,508.01,0,640.796685835351,572.516845453108,-273.34,234.442889266638,640.796685835351,144.077824263056,142.453088118385,0,0,0,17.33,FALSE,7.58,-1.19767144444073
"28","Yunnan","rice",2007,554.3,0.177593360995851,0.754898069637381,0.21,52.07,17.07,2.02561721955581,1.7042,0,-320,536.785,0,682.102978888963,640.796685835351,-290.81,314.401291171123,682.102978888963,170.259902556818,171.235652854146,0,0,0,17.83,FALSE,7.36,-1.24747661257222
"29","Yunnan","rice",2008,555.25,0.185637100405223,0.820027014858172,0.2,52.16,16.8,2.22361721955581,1.9022,0,-352.245,553.772,0,777.268954835818,682.102978888963,-320,347.082518734255,777.268954835818,296.826063204315,181.6967034144,0,0,0,17.07,FALSE,7.02,-1.25920476056285
"30","Yunnan","rice",2009,545.095,0.193204854199727,0.85882277401187,0.19,53.38,16.39,2.30301721955581,1.9816,0,-362.825,559.243,0,807.655634309328,777.268954835818,-352.245,275.805060704334,807.655634309328,149.493067301848,162.812161947244,0,0,0,16.8,FALSE,6.82,-1.30100095955904
"31","Yunnan","rice",2010,519.02,0.252446919193865,0.929655889946438,0.2,53.47,15.86,2.68141721955581,2.36,0,-351.485,551.4838,0,966.067994746027,807.655634309328,-362.825,333.350014930324,966.067994746027,205.816991088692,4.3779852446762,0,0,0,16.39,FALSE,6.66,-1.33270866884478
"32","Yunnan","rice",2011,543.75,0.271954022988506,1.02088275862069,0.18,54.32,16.1,3.01201721955581,2.6906,0,-407.23,539.58065,0,1074.37762666877,966.067994746027,-351.485,459.548369806541,1074.37762666877,286.736801534305,221.900722274711,0,0,0,15.86,FALSE,6.57,-1.33024968563007
"33","Yunnan","rice",2012,540.23,0.28235196120171,1.09796753234733,0.18,55.07,15.65,3.08281721955581,2.7614,0,-440.62,536.03295,0,1063.94483314094,1074.37762666877,-407.23,444.465006928444,1063.94483314094,251.236868621187,146.714736672896,0,0,0,16.1,FALSE,6.39,-1.36791563971618
"34","Yunnan","rice",2013,563.41,0.26143483431249,1.13500825331464,0.17,54.94,16.13,3.05181721955581,2.7304,0,-492.18,534.3923,0,1024.32795213024,1063.94483314094,-440.62,462.574571767703,1024.32795213024,243.215123349473,103.053761796446,0,0,0,15.65,FALSE,6.12,-1.33117609516961
"35","Yunnan","rice",2014,572.895,0.263730701088332,1.13848087345849,0.17,55.12,15.91,3.08966666666667,2.8126,0,-501.14,549.2728,0,1071.73328395568,1024.32795213024,-492.18,419.302294652344,1071.73328395568,179.481587365168,163.491849284214,0,0,0,16.13,FALSE,6.04,-1.34654553871117
"36","Yunnan","rice",2015,544.595,0.277710959520378,1.16644478924706,0.18,55.38,15.79,2.92177272727273,2.7604,0,-484,558.9855,0,981.202865101249,1071.73328395568,-501.14,455.834770694241,981.202865101249,134.024831257916,149.232453680174,0,0,0,15.91,FALSE,6.02,-1.35803300688555
"37","Yunnan","rice",2016,556.77,0.276469637372703,1.22216534655244,0.19,53.12,12.99,2.90065217391304,2.7358,0,-526.535,560.14295,0,940.192563013911,981.202865101249,-484,153.239826012481,940.192563013911,-49.4623778484265,166.842240777325,0,0,0,15.79,FALSE,5.07,-1.49953368798607
"38","Yunnan","rice",2017,567.31,0.266714847261638,1.2706280516825,0.18,53.6,12.82,3.17830434782609,2.757,0,-569.53,558.0735,0,1064.62358745589,940.192563013911,-526.535,221.470244293359,1064.62358745589,95.3608709918433,239.967860631417,0,0,0,12.99,FALSE,5.06,-1.52075161205678
"39","Yunnan","rice",2018,555.905,0.280083827272646,1.31095241093352,0.17,54.28,12.33,3.35268181818182,2.5884,0,-573.065,556.33585,0,1135.88726525148,1064.62358745589,-569.53,235.697940280594,1135.88726525148,18.0504412585085,186.151599860907,0,0,0,12.82,FALSE,4.92,-1.56888622471371
"40","Yunnan","rice",2019,561.77,0.279981131067875,1.35325845096748,0.17,54.77,12.13,3.01428571428571,2.5446,0,-602.935,559.9541,0,930.099026306826,1135.88726525148,-573.065,269.797711684847,930.099026306826,-25.6675330907536,231.684453489359,0,0,0,12.33,FALSE,4.74,-1.5904626427008
"41","Yunnan","rice",2020,549.815,0.28975200749343,1.44279439447814,0.19,55.24,11.72,2.97340909090909,2.7508,0,-633.96,561.66275,0,859.689259587822,930.099026306826,-602.935,297.929467486225,859.689259587822,42.6924391433568,273.14749598925,0,0,0,12.13,FALSE,4.58,-1.63004326905294
"42","Yunnan","rice",2021,561.24,0.284254507875419,1.47613320504597,0.2,56.45,10.68,2.8015652173913,2.7114,0,-668.93,555.76985,0,736.635150686365,859.689259587822,-633.96,631.478494593182,736.635150686365,217.183678059873,442.496162770131,0,0,0,11.72,FALSE,4.12,-1.73542688746081
"43","Yunnan","soybean",2001,100.8,1.21547619047619,1.37509920634921,0.19,49.3,2.14,2.26456518261477,1.9352,0,-16.09,100.8,0,89.6581704075689,89.6581704075689,-16.09,194.974327131633,443.635018514258,89.6581704075689,182.324123206286,0,0,0,2.14,FALSE,10.81,-3.33537038801731
"44","Yunnan","soybean",2002,133.6,0.826721556886228,1.16946107784431,0.21,49.45,2.11,2.48750718838841,2.209,0,-45.79,100.8,0,132.859047942845,89.6581704075689,-16.09,163.474963403188,377.549008514258,132.859047942845,51.5664724525821,0,0,0,2.14,FALSE,10.39,-3.34498638617825
"45","Yunnan","soybean",2003,87.5,1.74034285714286,1.92102857142857,0.21,51.52,1.96,2.40376190476191,2.9446,0,-15.81,111.952,0,54.0429621333334,132.859047942845,-45.79,208.863248841196,467.128080492924,54.0429621333334,107.516868617801,0,0,0,2.11,FALSE,9.86,-3.44413957594916
"46","Yunnan","soybean",2004,129.4,1.28292117465224,1.29737248840804,0.21,50.94,2.54,3.49626086956522,2.8204,0,-1.87,107.102,0,235.505343398696,54.0429621333334,-15.81,209.483542590919,574.729165798183,235.505343398696,253.339104022091,0,0,0,1.96,FALSE,9.22,-3.16484359861114
"47","Yunnan","soybean",2005,118.2,1.64348561759729,1.33147208121827,0.2,52.3,2.05,2.87530434782609,2.5674,0,36.88,116.959,0,180.565078070183,235.505343398696,-1.87,170.020280909335,572.516845453108,180.565078070183,129.720628328203,0,0,0,2.54,FALSE,8.79,-3.39450839351136
"48","Yunnan","soybean",2006,121.3,1.45441055234955,1.40684253915911,0.21,51.48,1.45,2.69595652173913,2.5152,0,5.77000000000001,111.765,0,144.077824263056,180.565078070183,36.88,234.442889266638,640.796685835351,144.077824263056,142.453088118385,0,0,0,2.05,FALSE,7.58,-3.70699031988329
"49","Yunnan","soybean",2007,96,2.45489583333333,1.8184375,0.21,52.07,1.4,3.20322727272727,4.141,0,61.1,122.95,0,170.259902556818,144.077824263056,5.77000000000001,314.401291171123,682.102978888963,170.259902556818,171.235652854146,0,0,0,1.45,FALSE,7.36,-3.74832691275736
"50","Yunnan","soybean",2008,139.7,1.31896921975662,1.85876879026485,0.2,52.16,2.13,4.51671428571429,3.6852,0,-75.41,111.675,0,296.826063204315,170.259902556818,61.1,347.082518734255,777.268954835818,296.826063204315,181.6967034144,0,0,0,1.4,FALSE,7.02,-3.32446166725073
"51","Yunnan","soybean",2009,128.79,1.4300023293734,2.13261899215778,0.19,53.38,2.06,3.38668181818182,3.6834,0,-90.49,119.207,0,149.493067301848,296.826063204315,-75.41,275.805060704334,807.655634309328,149.493067301848,162.812161947244,0,0,0,2.13,FALSE,6.82,-3.37496636951329
"52","Yunnan","soybean",2010,148.03,1.30791055867054,2.13395933256772,0.2,53.47,1.99,3.82695652173913,3.8722,0,-122.28,121.5696,0,205.816991088692,149.493067301848,-90.49,333.350014930324,966.067994746027,205.816991088692,4.3779852446762,0,0,0,2.06,FALSE,6.66,-3.40837424631508
"53","Yunnan","soybean",2011,146.32,1.39536632039366,2.40835155822854,0.18,54.32,1.88,4.47221739130435,4.0834,0,-148.22,138.9319,0,286.736801534305,205.816991088692,-122.28,459.548369806541,1074.37762666877,286.736801534305,221.900722274711,0,0,0,1.99,FALSE,6.57,-3.47779718077863
"54","Yunnan","soybean",2012,146.68,1.61160349059176,2.73179710935369,0.18,55.07,1.84,4.51236363636364,4.7278,0,-164.31,141.0994,0,251.236868621187,286.736801534305,-148.22,444.465006928444,1063.94483314094,251.236868621187,146.714736672896,0,0,0,1.88,FALSE,6.39,-3.50862098508144
"55","Yunnan","soybean",2013,138.04,1.69776876267748,3.07845552013909,0.17,54.94,1.75,4.73290476190476,4.6872,0,-190.59,147.0067,0,243.215123349473,251.236868621187,-164.31,462.574571767703,1024.32795213024,243.215123349473,103.053761796446,0,0,0,1.84,FALSE,6.12,-3.55224119937131
"56","Yunnan","soybean",2014,143.6,1.52792479108635,3.13795264623955,0.17,55.12,1.72,4.38761904761905,4.3882,0,-231.2,143.6236,0,179.481587365168,243.215123349473,-190.59,419.302294652344,1071.73328395568,179.481587365168,163.491849284214,0,0,0,1.75,FALSE,6.04,-3.5711690902355
"57","Yunnan","soybean",2015,138.35,1.43202023852548,3.32164799421756,0.18,55.38,1.69,4.26031818181818,3.9624,0,-261.43,142.7816,0,134.024831257916,179.481587365168,-231.2,455.834770694241,981.202865101249,134.024831257916,149.232453680174,0,0,0,1.72,FALSE,6.02,-3.59268130621811
"58","Yunnan","soybean",2016,120.2,1.58236272878536,3.82970049916805,0.19,53.12,2.52,3.47634782608696,3.804,0,-270.13,139.9802,0,-49.4623778484265,134.024831257916,-261.43,153.239826012481,940.192563013911,-49.4623778484265,166.842240777325,0,0,0,1.69,FALSE,5.07,-3.13945461714525
"59","Yunnan","soybean",2017,140.03,1.34442619438692,3.23466400057131,0.18,53.6,2.55,3.94678260869565,3.7652,0,-264.69,133.9115,0,95.3608709918433,-49.4623778484265,-270.13,221.470244293359,1064.62358745589,95.3608709918433,239.967860631417,0,0,0,2.52,FALSE,5.06,-3.13566470437897
"60","Yunnan","soybean",2018,126.46,1.4478095840582,3.65380357425273,0.17,54.28,2.56,3.78959090909091,3.6618,0,-278.97,132.9317,0,18.0504412585085,95.3608709918433,-264.69,235.697940280594,1135.88726525148,18.0504412585085,186.151599860907,0,0,0,2.55,FALSE,4.92,-3.14091428339849
"61","Yunnan","soybean",2019,128.41,1.46078965812631,3.6135036212133,0.17,54.77,2.67,3.41433333333333,3.7516,0,-276.43,128.8723,0,-25.6675330907536,18.0504412585085,-278.97,269.797711684847,930.099026306826,-25.6675330907536,231.684453489359,0,0,0,2.56,FALSE,4.74,-3.1040658932446
"62","Yunnan","soybean",2020,133.56,1.81918238993711,3.70118298891884,0.19,55.24,2.67,4.02559090909091,4.8594,0,-251.36,131.6011,0,42.6924391433568,-25.6675330907536,-276.43,297.929467486225,859.689259587822,42.6924391433568,273.14749598925,0,0,0,2.67,FALSE,4.58,-3.10926158078964
"63","Yunnan","soybean",2021,139.63,2.08057007806345,4.02313256463511,0.2,56.45,2.12,5.7,5.8102,0,-271.24,129.5175,0,217.183678059873,42.6924391433568,-251.36,631.478494593182,736.635150686365,217.183678059873,442.496162770131,0,0,0,2.67,FALSE,4.12,-3.35238363230893
"64","Yunnan","wheat",2001,261.4,0.200879877582249,0.85256312165264,0.19,49.3,10.81,1.55005402909826,1.0502,0,-170.35,261.4,0,182.324123206286,182.324123206286,-170.35,194.974327131633,443.635018514258,89.6581704075689,182.324123206286,0,0,0,10.81,FALSE,10.81,-1.71570458539995
"65","Yunnan","wheat",2002,179.2,0.276674107142857,1.33035714285714,0.21,49.45,10.39,1.52762750419066,1.025,0,-188.82,261.4,0,51.5664724525821,182.324123206286,-170.35,163.474963403188,377.549008514258,132.859047942845,51.5664724525821,0,0,0,10.81,FALSE,10.39,-1.75083052855509
"66","Yunnan","wheat",2003,191,0.287696335078534,1.23994764397906,0.21,51.52,9.86,1.7005,1.1284,0,-181.88,233.452,0,107.516868617801,51.5664724525821,-188.82,208.863248841196,467.128080492924,54.0429621333334,107.516868617801,0,0,0,10.39,FALSE,9.86,-1.82859788057705
"67","Yunnan","wheat",2004,182.3,0.416182117388919,0.930334613274822,0.21,50.94,9.22,2.13477272727273,1.4894,0,-93.73,210.338,0,253.339104022091,107.516868617801,-181.88,209.483542590919,574.729165798183,235.505343398696,253.339104022091,0,0,0,9.86,FALSE,9.22,-1.87563264207308
"68","Yunnan","wheat",2005,180.8,0.406913716814159,1.02925884955752,0.2,52.3,8.79,1.73369565217391,1.3802,0,-112.52,184.148,0,129.720628328203,253.339104022091,-93.73,170.020280909335,572.516845453108,180.565078070183,129.720628328203,0,0,0,9.22,FALSE,8.79,-1.93873347496459
"69","Yunnan","wheat",2006,193.4,0.330920372285419,0.895656670113754,0.21,51.48,7.58,1.66708695652174,1.4322,0,-109.22,184.661,0,142.453088118385,129.720628328203,-112.52,234.442889266638,640.796685835351,144.077824263056,142.453088118385,0,0,0,8.79,FALSE,7.58,-2.0530406766615
"70","Yunnan","wheat",2007,200.2,0.378771228771229,0.969380619380619,0.21,52.07,7.36,1.89209090909091,1.5116,0,-118.24,185.579,0,171.235652854146,142.453088118385,-109.22,314.401291171123,682.102978888963,170.259902556818,171.235652854146,0,0,0,7.58,FALSE,7.36,-2.08873921663778
"71","Yunnan","wheat",2008,182.8,0.484190371991247,1.21126914660832,0.2,52.16,7.02,2.15980952380952,1.6552,0,-132.91,191.554,0,181.6967034144,171.235652854146,-118.24,347.082518734255,777.268954835818,296.826063204315,181.6967034144,0,0,0,7.36,FALSE,7.02,-2.13182042893434
"72","Yunnan","wheat",2009,184.83,0.514364551209219,1.29551479738138,0.19,53.38,6.82,2.14331818181818,1.8482,0,-144.38,192.04,0,162.812161947244,181.6967034144,-132.91,275.805060704334,807.655634309328,149.493067301848,162.812161947244,0,0,0,7.02,FALSE,6.82,-2.1778128804594
"73","Yunnan","wheat",2010,100.9,1.04985133795837,2.2609514370664,0.2,53.47,6.66,2.28408695652174,1.9802,0,-122.2,189.2322,0,4.3779852446762,162.812161947244,-144.38,333.350014930324,966.067994746027,205.816991088692,4.3779852446762,0,0,0,6.82,FALSE,6.66,-2.20038940049918
"74","Yunnan","wheat",2011,208.85,0.51841034235097,1.47177400047881,0.18,54.32,6.57,2.89765217391304,2.079,0,-199.11,155.6239,0,221.900722274711,4.3779852446762,-122.2,459.548369806541,1074.37762666877,286.736801534305,221.900722274711,0,0,0,6.66,FALSE,6.57,-2.22655512512396
"75","Yunnan","wheat",2012,181.46,0.642290311914472,1.78347845255153,0.18,55.07,6.39,2.67104545454545,2.1662,0,-207.08,165.2999,0,146.714736672896,221.900722274711,-199.11,444.465006928444,1063.94483314094,251.236868621187,146.714736672896,0,0,0,6.57,FALSE,6.39,-2.2636522883129
"76","Yunnan","wheat",2013,174.89,0.719080564926525,1.98181714220367,0.17,54.94,6.12,2.61052380952381,2.3562,0,-220.84,163.9139,0,103.053761796446,146.714736672896,-207.08,462.574571767703,1024.32795213024,243.215123349473,103.053761796446,0,0,0,6.39,FALSE,6.12,-2.3002948907825
"77","Yunnan","wheat",2014,203.98,0.599372487498774,1.86430042160996,0.17,55.12,6.04,2.73271428571429,2.4118,0,-258.02,188.2649,0,163.491849284214,103.053761796446,-220.84,419.302294652344,1071.73328395568,179.481587365168,163.491849284214,0,0,0,6.12,FALSE,6.04,-2.31508936911414
"78","Yunnan","wheat",2015,205.65,0.584342329200097,1.81911013858497,0.18,55.38,6.02,2.61736363636364,2.3286,0,-253.93,186.9487,0,149.232453680174,163.491849284214,-258.02,455.834770694241,981.202865101249,134.024831257916,149.232453680174,0,0,0,6.04,FALSE,6.02,-2.32232257583237
"79","Yunnan","wheat",2016,206.56,0.559982571649884,1.81225793958172,0.19,53.12,5.07,2.66808695652174,2.2326,0,-258.67,194.9481,0,166.842240777325,149.232453680174,-253.93,153.239826012481,940.192563013911,-49.4623778484265,166.842240777325,0,0,0,6.02,FALSE,5.07,-2.44037270106549
"80","Yunnan","wheat",2017,235.57,0.495479050812922,1.58475187842255,0.18,53.6,5.06,2.753,2.3318,0,-256.6,205.4083,0,239.967860631417,166.842240777325,-258.67,221.470244293359,1064.62358745589,95.3608709918433,239.967860631417,0,0,0,5.07,FALSE,5.06,-2.45039158024993
"81","Yunnan","wheat",2018,215.25,0.55725900116144,1.7724506387921,0.17,54.28,4.92,2.63377272727273,2.2436,0,-261.57,216.1231,0,186.151599860907,239.967860631417,-256.6,235.697940280594,1135.88726525148,18.0504412585085,186.151599860907,0,0,0,5.06,FALSE,4.92,-2.48761301138574
"82","Yunnan","wheat",2019,453.48,0.247530210814148,1.5172664726118,0.17,54.77,4.74,2.5747619047619,2.245,0,-575.8,219.0879,0,231.684453489359,186.151599860907,-261.57,269.797711684847,930.099026306826,-25.6675330907536,231.684453489359,0,0,0,4.92,FALSE,4.74,-2.53010722994978
"83","Yunnan","wheat",2020,430.33,0.265331257407106,1.60906745985639,0.19,55.24,4.58,2.51068181818182,2.2836,0,-578.25,302.9538,0,273.14749598925,231.684453489359,-575.8,297.929467486225,859.689259587822,42.6924391433568,273.14749598925,0,0,0,4.74,FALSE,4.58,-2.56964105507571
"84","Yunnan","wheat",2021,463.39,0.265564643173137,1.53326571570383,0.2,56.45,4.12,2.739,2.4612,0,-587.44,366.9931,0,442.496162770131,273.14749598925,-578.25,631.478494593182,736.635150686365,217.183678059873,442.496162770131,0,0,0,4.58,FALSE,4.12,-2.68794655763142
"85","Neimenggu","corn",2001,483.4,0.094104261481175,0.406454282167977,9.49,49.61,26.61,1.18157056182201,0.9668,0,-150.99,483.4,0,374.691209584761,374.691209584761,-150.99,374.691209584761,349.471356194241,85.3554965606008,182.324123206286,0,0,0,26.61,FALSE,9.04,-0.790300490109887
"86","Neimenggu","corn",2002,462.8,0.0906006914433881,0.474546240276577,9.06,53.91,26.54,1.13186507530848,0.912,0,-177.69,483.4,0,317.747924854421,374.691209584761,-150.99,317.747924854421,336.304673117318,86.3849567993822,206.088465254354,0,0,0,26.61,FALSE,7.89,-0.845250335559584
"87","Neimenggu","corn",2003,483,0.0965010351966874,0.450124223602484,9.53,53.54,27.66,1.2613895912598,1.0548,0,-170.8,476.396,0,386.483576090476,317.747924854421,-177.69,386.483576090476,420.415443234793,100.625407562249,265.303120001605,0,0,0,26.54,FALSE,5.52,-0.758566550079165
"88","Neimenggu","corn",2004,476.3,0.109405836657569,0.620596262859542,9.44,50.57,28.28,1.35789805412549,1.1612,0,-243.48,476.466,0,351.299235277323,386.483576090476,-170.8,351.299235277323,499.020166597767,43.9326028621281,327.914594751337,0,0,0,27.66,FALSE,7.07,-0.712061930102949
"89","Neimenggu","corn",2005,502.1,0.103326030671181,0.642123083051185,9.65,49.36,29.05,1.28578260869565,1.1106,0,-270.53,474.056,0,305.130660088913,351.299235277323,-243.48,305.130660088913,448.458328550609,120.078893974565,188.889891304348,0,0,0,28.28,FALSE,7.41,-0.669989533884715
"90","Neimenggu","corn",2006,457.3,0.132866827028209,0.758101902471026,9.01,48.22,29.08,1.44117391304348,1.2678,0,-285.92,487.283,0,332.849378527776,305.130660088913,-270.53,332.849378527776,363.982302167171,-9.65105524897285,173.066334941004,0,0,0,29.05,FALSE,7.34,-0.647412865220825
"91","Neimenggu","corn",2007,466.9,0.152152495180981,0.790940244163633,8.98,49.98,29.76,1.68118181818182,1.4952,0,-298.25,478.354,0,425.850617897895,332.849378527776,-285.92,425.850617897895,472.258851738353,69.2843535175647,233.991041946507,0,0,0,29.08,FALSE,7.89,-0.665033905620856
"92","Neimenggu","corn",2008,464.2,0.158961654459285,0.819517449375269,8.99,48.13,34.11,1.87871428571429,1.4496,0,-306.63,475.348,0,503.487097760079,425.850617897895,-298.25,503.487097760079,543.619213222863,241.332496581454,239.929838226935,0,0,0,29.76,FALSE,6.59,-0.472638676883741
